support,itemset,itemset_size
0.10050901100183283,elementary | low_success | rare_hints | some_answer_req,4
0.10050901100183283,elementary | low_success | no_explanation | rare_hints | some_answer_req,5
0.1004117787187702,middle | rare_hints | ratios | tries_before_help,4
0.09991589407515084,elementary | frequent_answer_req | high_success | tries_before_help,4
0.09991589407515084,elementary | frequent_answer_req | high_success | no_explanation | tries_before_help,5
0.09968253659580054,low_help | middle | rare_hints | ratios | tries_before_help,5
0.09964850529672863,ratios | some_answer_req | tries_before_help,3
0.09956099624197226,elementary | frequent_answer_req | high_success | no_explanation | rare_hints | tries_before_help,6
0.09956099624197226,elementary | frequent_answer_req | high_success | rare_hints | tries_before_help,5
0.09944431750229711,elementary | frequent_answer_req | high_success | low_help | tries_before_help,5
0.09944431750229711,elementary | frequent_answer_req | high_success | low_help | no_explanation | tries_before_help,6
0.09940056297491894,elementary | med_success | no_explanation | some_answer_req | unknown,5
0.09940056297491894,elementary | med_success | some_answer_req | unknown,4
0.09935194683338762,elementary | low_help | med_success | some_answer_req | unknown,5
0.09935194683338762,elementary | low_help | med_success | no_explanation | some_answer_req | unknown,6
0.09928388423524379,elementary | frequent_answer_req | high_success | low_help | no_explanation | rare_hints | tries_before_help,7
0.09928388423524379,elementary | frequent_answer_req | high_success | low_help | rare_hints | tries_before_help,6
0.09910886612573107,elementary | frequent_answer_req | no_explanation | no_self_correction,4
0.09910886612573107,elementary | frequent_answer_req | no_self_correction,3
0.09894843285867774,elementary | med_success | no_explanation | rare_hints | some_answer_req | unknown,6
0.09894843285867774,elementary | low_help | med_success | rare_hints | some_answer_req | unknown,6
0.09894843285867774,elementary | low_help | med_success | no_explanation | rare_hints | some_answer_req | unknown,7
0.09894843285867774,elementary | med_success | rare_hints | some_answer_req | unknown,5
0.09878313797747128,elementary | med_success | no_explanation | some_answer_req | tries_before_help,5
0.09878313797747128,elementary | med_success | some_answer_req | tries_before_help,4
0.09871507537932744,low_success | no_self_correction | tries_before_help,3
0.09869562892271493,elementary | low_help | med_success | some_answer_req | tries_before_help,5
0.09869562892271493,elementary | low_help | med_success | no_explanation | some_answer_req | tries_before_help,6
0.09866645923779613,no_explanation | ratios | self_corrects,3
0.09852547242735533,elementary | frequent_answer_req | no_explanation | no_self_correction | rare_hints,5
0.09852547242735533,elementary | frequent_answer_req | no_self_correction | rare_hints,4
0.09847685628582402,elementary | low_help | med_success | no_explanation | rare_hints | some_answer_req | tries_before_help,7
0.09847685628582402,elementary | low_help | med_success | rare_hints | some_answer_req | tries_before_help,6
0.09847685628582402,elementary | med_success | rare_hints | some_answer_req | tries_before_help,5
0.09847685628582402,elementary | med_success | no_explanation | rare_hints | some_answer_req | tries_before_help,6
0.0984282401442927,med_success | no_self_correction | tries_before_help,3
0.0983504543178426,elementary | frequent_answer_req | low_help | no_explanation | no_self_correction,5
0.0983504543178426,elementary | frequent_answer_req | low_help | no_self_correction,4
0.09805389585450161,low_help | low_success | no_self_correction | tries_before_help,4
0.09805389585450161,elementary | frequent_answer_req | low_help | no_explanation | no_self_correction | rare_hints,6
0.09805389585450161,elementary | frequent_answer_req | low_help | no_self_correction | rare_hints,5
0.09740243955798204,low_help | ratios | some_answer_req | tries_before_help,4
0.09727603759000063,low_success | no_self_correction | rare_hints | tries_before_help,4
0.09724686790508184,low_help | low_success | no_self_correction | rare_hints | tries_before_help,5
0.09719825176355053,low_help | no_explanation | ratios | self_corrects,4
0.09699406396911903,low_help | med_success | no_self_correction | tries_before_help,4
0.09678987617468753,no_self_correction | ratios,2
0.09648359448304025,frequent_answer_req | med_success | unknown,3
0.09631343798768068,ratios | self_corrects | tries_before_help,3
0.09629885314522128,med_success | no_self_correction | rare_hints | tries_before_help,4
0.09624537538953683,elementary | high_success | no_explanation | no_self_correction,4
0.09624537538953683,elementary | high_success | no_self_correction,3
0.09605091082341159,rare_hints | ratios | some_answer_req | tries_before_help,4
0.09604604920925845,low_help | med_success | no_self_correction | rare_hints | tries_before_help,5
0.0958175533440613,low_help | rare_hints | ratios | some_answer_req | tries_before_help,5
0.0956765665336205,no_explanation | rare_hints | ratios | self_corrects,4
0.0956765665336205,elementary | high_success | no_explanation | no_self_correction | rare_hints,5
0.0956765665336205,elementary | high_success | no_self_correction | rare_hints,4
0.09562795039208918,elementary | high_success | low_help | no_self_correction,4
0.09562795039208918,elementary | high_success | low_help | no_explanation | no_self_correction,5
0.09556474940809848,low_help | no_explanation | rare_hints | ratios | self_corrects,5
0.09526332933060434,frequent_answer_req | med_success | no_explanation | unknown,4
0.09524874448814495,elementary | high_success | low_help | no_explanation | no_self_correction | rare_hints,6
0.09524874448814495,elementary | high_success | low_help | no_self_correction | rare_hints,5
0.0952098515749199,frequent_answer_req | low_help | med_success | unknown,4
0.09520498996076678,frequent_answer_req | med_success | rare_hints | unknown,4
0.09503969507956031,elementary | frequent_answer_req | high_success | no_explanation | self_corrects,5
0.09503969507956031,elementary | frequent_answer_req | high_success | self_corrects,4
0.09485495374174133,frequent_answer_req | low_help | med_success | rare_hints | unknown,5
0.0947868911435975,elementary | frequent_answer_req | high_success | rare_hints | self_corrects,5
0.0947868911435975,elementary | frequent_answer_req | high_success | no_explanation | rare_hints | self_corrects,6
0.09455839527840033,low_success | no_explanation | no_self_correction | tries_before_help,4
0.09453408720763468,frequent_answer_req | low_help | med_success | no_explanation | unknown,5
0.09452436397932841,elementary | frequent_answer_req | high_success | low_help | self_corrects,5
0.09452436397932841,elementary | frequent_answer_req | high_success | low_help | no_explanation | self_corrects,6
0.09440282362550013,elementary | frequent_answer_req | high_success | low_help | rare_hints | self_corrects,6
0.09440282362550013,elementary | frequent_answer_req | high_success | low_help | no_explanation | rare_hints | self_corrects,7
0.09437851555473448,frequent_answer_req | med_success | no_explanation | rare_hints | unknown,5
0.09422294390183429,frequent_answer_req | low_help | med_success | no_explanation | rare_hints | unknown,6
0.09411598839046541,high_success | self_corrects | some_answer_req | unknown,4
0.09402847933570904,low_help | low_success | no_explanation | no_self_correction | tries_before_help,5
0.09396527835171833,high_success | low_help | self_corrects | some_answer_req | unknown,5
0.09394097028095268,elementary | low_success | tries_before_help,3
0.09394097028095268,elementary | low_success | no_explanation | tries_before_help,4
0.09385832284034945,high_success | rare_hints | self_corrects | some_answer_req | unknown,5
0.09382915315543067,high_success | low_help | rare_hints | self_corrects | some_answer_req | unknown,6
0.09382915315543067,elementary | frequent_answer_req | med_success | no_explanation,4
0.09382915315543067,elementary | frequent_answer_req | med_success,3
0.09382429154127754,low_help | ratios | self_corrects | tries_before_help,4
0.09379998347051188,elementary | low_help | low_success | no_explanation | tries_before_help,5
0.09379998347051188,elementary | low_help | low_success | tries_before_help,4
0.09367358150253047,elementary | low_success | rare_hints | tries_before_help,4
0.09367358150253047,elementary | low_success | no_explanation | rare_hints | tries_before_help,5
0.09367358150253047,elementary | low_help | low_success | rare_hints | tries_before_help,5
0.09367358150253047,elementary | low_help | low_success | no_explanation | rare_hints | tries_before_help,6
0.09355690276285532,high_success | no_explanation | self_corrects | some_answer_req | unknown,5
0.09348884016471148,high_success | low_help | no_explanation | self_corrects | some_answer_req | unknown,6
0.09347425532225209,elementary | frequent_answer_req | low_help | med_success | no_explanation,5
0.09347425532225209,elementary | frequent_answer_req | low_help | med_success,4
0.09344994725148643,frequent_answer_req | high_success | tries_before_help | unknown,4
0.09344994725148643,elementary | frequent_answer_req | med_success | no_explanation | rare_hints,5
0.09344994725148643,elementary | frequent_answer_req | med_success | rare_hints,4
0.09342563918072078,med_success | no_explanation | no_self_correction | tries_before_help,4
0.09336729981088321,high_success | low_help | no_explanation | rare_hints | self_corrects | some_answer_req | unknown,7
0.09336729981088321,high_success | no_explanation | rare_hints | self_corrects | some_answer_req | unknown,6
0.09329437559858625,elementary | frequent_answer_req | low_help | med_success | no_explanation | rare_hints,6
0.09329437559858625,elementary | frequent_answer_req | low_help | med_success | rare_hints,5
0.09326520591366745,low_success | no_explanation | no_self_correction | rare_hints | tries_before_help,5
0.09326520591366745,low_help | low_success | no_explanation | no_self_correction | rare_hints | tries_before_help,6
0.09324575945705493,elementary | med_success | self_corrects | tries_before_help | unknown,5
0.09324575945705493,elementary | med_success | no_explanation | self_corrects | tries_before_help | unknown,6
0.09313394233153291,elementary | low_help | med_success | no_explanation | self_corrects | tries_before_help | unknown,7
0.09313394233153291,elementary | low_help | med_success | self_corrects | tries_before_help | unknown,6
0.09309504941830786,low_help | no_self_correction | ratios,3
0.09302698682016403,frequent_answer_req | high_success | no_explanation | tries_before_help | unknown,5
0.09299781713524524,elementary | med_success | rare_hints | self_corrects | tries_before_help | unknown,6
0.09299781713524524,elementary | med_success | no_explanation | rare_hints | self_corrects | tries_before_help | unknown,7
0.09293947776540767,elementary | low_help | med_success | no_explanation | rare_hints | self_corrects | tries_before_help | unknown,8
0.09293947776540767,elementary | low_help | med_success | rare_hints | self_corrects | tries_before_help | unknown,7
0.09275473642758869,frequent_answer_req | no_self_correction | unknown,3
0.09267208898698547,low_help | med_success | no_explanation | no_self_correction | tries_before_help,5
0.0926623657586792,frequent_answer_req | high_success | rare_hints | tries_before_help | unknown,5
0.0926623657586792,rare_hints | ratios | self_corrects | tries_before_help,4
0.09256999508976971,frequent_answer_req | high_success | low_help | tries_before_help | unknown,5
0.09243386989348204,frequent_answer_req | high_success | no_explanation | rare_hints | tries_before_help | unknown,6
0.09237553052364446,frequent_answer_req | high_success | low_help | no_explanation | tries_before_help | unknown,6
0.09236580729533819,frequent_answer_req | med_success | self_corrects,3
0.09233663761041941,frequent_answer_req | high_success | low_help | rare_hints | tries_before_help | unknown,6
0.09225885178396931,low_help | rare_hints | ratios | self_corrects | tries_before_help,5
0.09215675788675357,frequent_answer_req | no_explanation | no_self_correction | unknown,4
0.09215189627260043,frequent_answer_req | high_success | low_help | no_explanation | rare_hints | tries_before_help | unknown,7
0.09211786497352852,no_self_correction | rare_hints | ratios,3
0.09209355690276286,elementary | high_success | no_explanation | self_corrects | some_answer_req | tries_before_help,6
0.09209355690276286,elementary | high_success | self_corrects | some_answer_req | tries_before_help,5
0.09205952560369093,elementary | high_success | low_help | self_corrects | some_answer_req | tries_before_help,6
0.09205952560369093,elementary | high_success | low_help | no_explanation | self_corrects | some_answer_req | tries_before_help,7
0.09204980237538468,high_school | no_explanation,2
0.09204980237538468,high_school,1
0.09201577107631276,high_school | low_help | no_explanation,3
0.09201577107631276,high_school | low_help,2
0.09201090946215963,elementary | high_success | low_help | no_explanation | rare_hints | self_corrects | some_answer_req | tries_before_help,8
0.09201090946215963,elementary | high_success | rare_hints | self_corrects | some_answer_req | tries_before_help,6
0.09201090946215963,elementary | high_success | low_help | rare_hints | self_corrects | some_answer_req | tries_before_help,7
0.09201090946215963,elementary | high_success | no_explanation | rare_hints | self_corrects | some_answer_req | tries_before_help,7
0.09199632461970023,high_school | rare_hints,2
0.09199632461970023,high_school | no_explanation | rare_hints,3
0.09198660139139397,high_school | low_help | rare_hints,3
0.09198660139139397,high_school | low_help | no_explanation | rare_hints,4
0.09184075296680004,med_success | no_explanation | no_self_correction | rare_hints | tries_before_help,5
0.09179213682526872,low_help | med_success | no_explanation | no_self_correction | rare_hints | tries_before_help,6
0.09165601162898106,frequent_answer_req | no_self_correction | rare_hints | unknown,4
0.09147127029116207,frequent_answer_req | high_success | self_corrects | tries_before_help,4
0.09143723899209015,frequent_answer_req | low_help | no_self_correction | unknown,4
0.09141779253547763,elementary | help_first | no_self_correction,3
0.09141779253547763,elementary | help_first | no_explanation | no_self_correction,4
0.09132542186656814,low_help | no_self_correction | rare_hints | ratios,4
0.09128652895334309,frequent_answer_req | no_explanation | no_self_correction | rare_hints | unknown,5
0.09117957344197421,frequent_answer_req | low_help | no_explanation | no_self_correction | unknown,5
0.09108234115891158,frequent_answer_req | low_help | no_self_correction | rare_hints | unknown,5
0.09092676950601139,elementary | help_first | low_help | no_self_correction,4
0.09092676950601139,elementary | help_first | low_help | no_explanation | no_self_correction,5
0.09087815336448007,no_explanation | ratios | some_answer_req | tries_before_help,4
0.0908343988371019,frequent_answer_req | low_help | no_explanation | no_self_correction | rare_hints | unknown,6
0.09073230493988614,low_success | no_self_correction | unknown,3
0.09058159490113908,elementary | help_first | no_self_correction | rare_hints,4
0.09058159490113908,elementary | help_first | no_explanation | no_self_correction | rare_hints,5
0.09045033131900454,frequent_answer_req | low_help | med_success | self_corrects,4
0.09036282226424817,frequent_answer_req | med_success | rare_hints | self_corrects,4
0.09026072836703242,low_help | low_success | no_self_correction | unknown,4
0.09024614352457302,elementary | help_first | low_help | no_self_correction | rare_hints,5
0.09024614352457302,elementary | help_first | low_help | no_explanation | no_self_correction | rare_hints,6
0.09023155868211363,frequent_answer_req | med_success | no_explanation | self_corrects,4
0.09014891124151041,frequent_answer_req | high_success | rare_hints | self_corrects | tries_before_help,5
0.08999333958861021,frequent_answer_req | high_success | low_help | self_corrects | tries_before_help,5
0.08993986183292577,middle | no_explanation | self_corrects | tries_before_help,4
0.08988638407724132,frequent_answer_req | low_help | med_success | rare_hints | self_corrects,5
0.08981345986494436,frequent_answer_req | high_success | no_explanation | self_corrects | tries_before_help,5
0.08979401340833183,low_success | no_self_correction | rare_hints | unknown,4
0.08978429018002557,low_help | low_success | no_self_correction | rare_hints | unknown,5
0.08976970533756617,low_help | no_explanation | ratios | some_answer_req | tries_before_help,5
0.08976484372341305,frequent_answer_req | high_success | self_corrects | unknown,4
0.0897113659677286,frequent_answer_req | high_success | low_help | rare_hints | self_corrects | tries_before_help,6
0.08969678112526921,med_success | middle | no_explanation,3
0.08955093270067528,elementary | med_success | no_self_correction,3
0.08955093270067528,elementary | med_success | no_explanation | no_self_correction,4
0.08933216006378437,elementary | low_help | med_success | no_self_correction,4
0.08933216006378437,elementary | low_help | med_success | no_explanation | no_self_correction,5
0.0892738206939468,frequent_answer_req | high_success | no_explanation | self_corrects | unknown,5
0.08925437423733427,frequent_answer_req | high_success | no_explanation | rare_hints | self_corrects | tries_before_help,6
0.08923978939487488,med_success | no_self_correction | unknown,3
0.08923492778072176,low_success | no_explanation | no_self_correction | unknown,4
0.08922520455241549,frequent_answer_req | low_help | med_success | no_explanation | self_corrects,5
0.0892106197099561,frequent_answer_req | high_success | low_help | no_explanation | self_corrects | tries_before_help,6
0.08920575809580297,med_success | ratios,2
0.08906963289951529,help_first | self_corrects,2
0.08904532482874965,frequent_answer_req | high_success | rare_hints | self_corrects | unknown,5
0.08901129352967772,frequent_answer_req | high_success | low_help | no_explanation | rare_hints | self_corrects | tries_before_help,7
0.08889461479000257,frequent_answer_req | med_success | no_explanation | rare_hints | self_corrects,5
0.08886544510508379,frequent_answer_req | high_success | low_help | self_corrects | unknown,5
0.08882169057770561,frequent_answer_req | high_success | no_explanation | rare_hints | self_corrects | unknown,6
0.08881682896355247,low_help | low_success | no_explanation | no_self_correction | unknown,5
0.08876821282202117,frequent_answer_req | low_help | med_success | no_explanation | rare_hints | self_corrects,6
0.08872931990879612,elementary | med_success | no_explanation | no_self_correction | rare_hints,5
0.08872931990879612,elementary | med_success | no_self_correction | rare_hints,4
0.08868556538141793,elementary | low_help | med_success | no_explanation | no_self_correction | rare_hints,6
0.08868556538141793,elementary | low_help | med_success | no_self_correction | rare_hints,5
0.08867098053895854,elementary | high_success | no_explanation | self_corrects | some_answer_req | unknown,6
0.08867098053895854,elementary | high_success | self_corrects | some_answer_req | unknown,5
0.08865639569649915,frequent_answer_req | high_success | low_help | no_explanation | self_corrects | unknown,6
0.08865153408234602,frequent_answer_req | high_success | low_help | rare_hints | self_corrects | unknown,6
0.08864667246819288,elementary | high_success | low_help | no_explanation | self_corrects | some_answer_req | unknown,7
0.08864667246819288,elementary | high_success | low_help | self_corrects | some_answer_req | unknown,6
0.08859319471250844,elementary | high_success | low_help | no_explanation | rare_hints | self_corrects | some_answer_req | unknown,8
0.08859319471250844,elementary | high_success | rare_hints | self_corrects | some_answer_req | unknown,6
0.08859319471250844,elementary | high_success | no_explanation | rare_hints | self_corrects | some_answer_req | unknown,7
0.08859319471250844,elementary | high_success | low_help | rare_hints | self_corrects | some_answer_req | unknown,7
0.08846193113037391,frequent_answer_req | high_success | low_help | no_explanation | rare_hints | self_corrects | unknown,7
0.08837928368977067,low_success | no_explanation | no_self_correction | rare_hints | unknown,5
0.08837928368977067,low_help | low_success | no_explanation | no_self_correction | rare_hints | unknown,6
0.08836469884731128,help_first | high_success,2
0.08835011400485189,low_help | med_success | no_self_correction | unknown,4
0.08834525239069876,no_explanation | rare_hints | ratios | some_answer_req | tries_before_help,5
0.08834525239069876,low_help | no_explanation | rare_hints | ratios | some_answer_req | tries_before_help,6
0.08827232817840179,low_help | middle | no_explanation | self_corrects | tries_before_help,5
0.08824802010763613,help_first | no_self_correction | unknown,3
0.08786395258953877,elementary | frequent_answer_req | high_success | no_explanation | tries_before_help | unknown,6
0.08786395258953877,elementary | frequent_answer_req | high_success | tries_before_help | unknown,5
0.08770351932248545,med_success | no_self_correction | rare_hints | unknown,4
0.08765976479510727,high_success | no_self_correction | unknown,3
0.08754308605543212,elementary | frequent_answer_req | high_success | no_explanation | rare_hints | tries_before_help | unknown,7
0.08754308605543212,elementary | frequent_answer_req | high_success | rare_hints | tries_before_help | unknown,6
0.08753336282712586,low_help | med_success | no_self_correction | rare_hints | unknown,5
0.08751391637051334,low_help | med_success | middle | no_explanation,4
0.08748474668559456,med_success | no_explanation | no_self_correction | unknown,4
0.08745071538652263,elementary | frequent_answer_req | high_success | low_help | no_explanation | tries_before_help | unknown,7
0.08745071538652263,elementary | frequent_answer_req | high_success | low_help | tries_before_help | unknown,6
0.08736320633176628,elementary | low_success | no_self_correction,3
0.08736320633176628,elementary | low_success | no_explanation | no_self_correction,4
0.0873048669619287,help_first | low_help | no_self_correction | unknown,4
0.0872902821194693,elementary | frequent_answer_req | high_success | low_help | rare_hints | tries_before_help | unknown,7
0.0872902821194693,elementary | frequent_answer_req | high_success | low_help | no_explanation | rare_hints | tries_before_help | unknown,8
0.08723194274963174,elementary | low_help | low_success | no_explanation | no_self_correction,5
0.08723194274963174,elementary | low_help | low_success | no_self_correction,4
0.08715415692318164,high_success | no_self_correction | tries_before_help,3
0.08714443369487537,help_first | no_explanation | no_self_correction | unknown,4
0.08709095593919093,high_success | no_explanation | no_self_correction | unknown,4
0.08709095593919093,elementary | low_success | no_explanation | no_self_correction | rare_hints,5
0.08709095593919093,elementary | low_help | low_success | no_self_correction | rare_hints,5
0.08709095593919093,elementary | low_success | no_self_correction | rare_hints,4
0.08709095593919093,elementary | low_help | low_success | no_explanation | no_self_correction | rare_hints,6
0.08696455397120952,low_help | med_success | no_explanation | no_self_correction | unknown,5
0.08684301361738124,help_first | no_self_correction | rare_hints | unknown,4
0.08681384393246246,high_success | no_self_correction | rare_hints | unknown,4
0.08677008940508428,high_success | low_help | no_self_correction | unknown,4
0.08672147326355296,help_first | low_help | self_corrects,3
0.08646866932759015,help_first | low_help | no_self_correction | rare_hints | unknown,5
0.08644922287097762,help_first | low_help | no_explanation | no_self_correction | unknown,5
0.08643949964267136,high_success | no_explanation | no_self_correction | rare_hints | unknown,5
0.08642491480021197,high_success | low_help | no_explanation | no_self_correction | unknown,5
0.08638116027283378,help_first | rare_hints | self_corrects,3
0.08635685220206812,high_success | low_help | no_self_correction | rare_hints | unknown,5
0.08632768251714934,low_help | med_success | ratios,3
0.08630337444638368,middle | no_explanation | rare_hints | self_corrects | tries_before_help,5
0.08623531184823985,low_help | middle | no_explanation | rare_hints | self_corrects | tries_before_help,6
0.08622072700578046,med_success | no_explanation | no_self_correction | rare_hints | unknown,5
0.08617211086424915,low_help | med_success | no_explanation | no_self_correction | rare_hints | unknown,6
0.08603598566796147,high_success | low_help | no_explanation | no_self_correction | rare_hints | unknown,6
0.08595819984151137,help_first | no_explanation | no_self_correction | rare_hints | unknown,5
0.0858366594876831,med_success | middle | tries_before_help,3
0.0857442888187736,help_first | high_success | rare_hints,3
0.08563733330740472,help_first | low_help | no_explanation | no_self_correction | rare_hints | unknown,6
0.08562761007909846,help_first | low_help | rare_hints | self_corrects,4
0.08556927070926089,high_success | low_help | no_self_correction | tries_before_help,4
0.08551579295357645,med_success | no_self_correction | some_answer_req,3
0.08545745358373888,high_success | no_self_correction | rare_hints | tries_before_help,4
0.08540883744220756,help_first | high_success | low_help,3
0.08539425259974817,high_success | self_corrects | some_answer_req | tries_before_help | unknown,5
0.08527757386007302,high_success | low_help | self_corrects | some_answer_req | tries_before_help | unknown,6
0.08521437287608231,no_explanation | no_self_correction | ratios,3
0.08520951126192919,high_success | rare_hints | self_corrects | some_answer_req | tries_before_help | unknown,6
0.08520464964777605,med_success | middle | no_explanation | rare_hints,4
0.08519006480531666,high_success | low_help | rare_hints | self_corrects | some_answer_req | tries_before_help | unknown,7
0.0851511718920916,low_help | med_success | middle | no_explanation | rare_hints,5
0.08510741736471343,med_success | rare_hints | ratios,3
0.08498587701088516,high_success | low_help | no_self_correction | rare_hints | tries_before_help,5
0.08494212248350698,high_success | no_explanation | self_corrects | some_answer_req | tries_before_help | unknown,6
0.08487892149951627,high_success | low_help | no_explanation | self_corrects | some_answer_req | tries_before_help | unknown,7
0.08486919827121,elementary | frequent_answer_req | high_success | no_explanation | self_corrects | unknown,6
0.08486919827121,elementary | frequent_answer_req | high_success | self_corrects | unknown,5
0.08479627405891305,high_success | low_help | no_explanation | rare_hints | self_corrects | some_answer_req | tries_before_help | unknown,8
0.08479627405891305,high_success | no_explanation | rare_hints | self_corrects | some_answer_req | tries_before_help | unknown,7
0.08464556402016597,elementary | frequent_answer_req | high_success | rare_hints | self_corrects | unknown,6
0.08464556402016597,elementary | frequent_answer_req | high_success | no_explanation | rare_hints | self_corrects | unknown,7
0.08456777819371587,low_help | med_success | rare_hints | ratios,4
0.08455319335125648,help_first | high_success | low_help | rare_hints,4
0.08454833173710335,middle | no_explanation | ratios | tries_before_help,4
0.08445596106819386,help_first | high_success | no_explanation,3
0.08442679138327508,elementary | frequent_answer_req | high_success | low_help | self_corrects | unknown,6
0.08442679138327508,elementary | frequent_answer_req | high_success | low_help | no_explanation | self_corrects | unknown,7
0.08437817524174376,low_success | self_corrects,2
0.0843052510294468,elementary | frequent_answer_req | high_success | low_help | no_explanation | rare_hints | self_corrects | unknown,8
0.0843052510294468,elementary | frequent_answer_req | high_success | low_help | rare_hints | self_corrects | unknown,7
0.08415454099069973,low_help | med_success | no_self_correction | some_answer_req,4
0.08409620162086216,low_help | low_success | self_corrects,3
0.0840718935500965,low_success | some_answer_req | tries_before_help | unknown,4
0.08401841579441206,elementary | frequent_answer_req | no_explanation | no_self_correction | unknown,5
0.08401841579441206,elementary | frequent_answer_req | no_self_correction | unknown,4
0.08399896933779953,high_success | no_explanation | no_self_correction | tries_before_help,4
0.08381422799998055,low_help | low_success | some_answer_req | tries_before_help | unknown,5
0.08367810280369288,low_success | rare_hints | self_corrects,3
0.08366351796123349,low_help | low_success | rare_hints | self_corrects,4
0.08365379473292722,low_help | no_explanation | no_self_correction | ratios,4
0.08356142406401773,low_success | rare_hints | some_answer_req | tries_before_help | unknown,5
0.08356142406401773,low_help | low_success | rare_hints | some_answer_req | tries_before_help | unknown,6
0.08352739276494582,elementary | frequent_answer_req | no_self_correction | rare_hints | unknown,5
0.08352739276494582,elementary | frequent_answer_req | no_explanation | no_self_correction | rare_hints | unknown,6
0.08341071402527067,elementary | low_success | some_answer_req | unknown,4
0.08341071402527067,elementary | low_success | no_explanation | some_answer_req | unknown,5
0.08339126756865814,elementary | low_help | low_success | some_answer_req | unknown,5
0.08339126756865814,elementary | low_help | low_success | no_explanation | some_answer_req | unknown,6
0.08338640595450501,elementary | frequent_answer_req | low_help | no_explanation | no_self_correction | unknown,6
0.08338640595450501,elementary | frequent_answer_req | low_help | no_self_correction | unknown,5
0.0833232049705143,elementary | low_help | low_success | rare_hints | some_answer_req | unknown,6
0.0833232049705143,elementary | low_success | rare_hints | some_answer_req | unknown,5
0.0833232049705143,elementary | low_help | low_success | no_explanation | rare_hints | some_answer_req | unknown,7
0.0833232049705143,elementary | low_success | no_explanation | rare_hints | some_answer_req | unknown,6
0.08330375851390179,med_success | no_self_correction | rare_hints | some_answer_req,4
0.083274588828983,high_success | low_help | no_explanation | no_self_correction | tries_before_help,5
0.08324055752991108,help_first | high_success | low_help | no_explanation,4
0.08320652623083917,help_first | high_success | no_explanation | rare_hints,4
0.0831968030025329,low_success | no_explanation | some_answer_req | tries_before_help | unknown,5
0.08317735654592037,low_help | med_success | no_self_correction | rare_hints | some_answer_req,5
0.08310443233362341,elementary | frequent_answer_req | low_help | no_explanation | no_self_correction | rare_hints | unknown,7
0.08310443233362341,elementary | frequent_answer_req | low_help | no_self_correction | rare_hints | unknown,6
0.0830558161920921,help_first | no_explanation | self_corrects,3
0.08299747682225453,high_success | no_explanation | no_self_correction | rare_hints | tries_before_help,5
0.08295858390902948,low_help | low_success | no_explanation | some_answer_req | tries_before_help | unknown,6
0.08291482938165129,high_success | middle,2
0.0828224587127418,low_help | med_success | middle | tries_before_help,4
0.0828224587127418,low_help | middle | no_explanation | ratios | tries_before_help,5
0.0827592577287511,high_success | low_help | no_explanation | no_self_correction | rare_hints | tries_before_help,6
0.08272036481552605,low_help | low_success | no_explanation | rare_hints | some_answer_req | tries_before_help | unknown,7
0.08272036481552605,low_success | no_explanation | rare_hints | some_answer_req | tries_before_help | unknown,6
0.08267661028814786,middle | ratios | some_answer_req,3
0.0824918689503289,med_success | no_explanation | no_self_correction | some_answer_req,4
0.08246756087956324,help_first | high_success | low_help | no_explanation | rare_hints,5
0.08241894473803192,elementary | high_success | no_self_correction | unknown,4
0.08241894473803192,elementary | high_success | no_explanation | no_self_correction | unknown,5
0.08220503371529415,no_explanation | no_self_correction | rare_hints | ratios,4
0.08219531048698789,help_first | low_help | no_explanation | self_corrects,4
0.08202029237747517,low_help | no_explanation | no_self_correction | rare_hints | ratios,5
0.08200084592086264,no_explanation | ratios | self_corrects | tries_before_help,4
0.08195709139348446,elementary | high_success | no_self_correction | rare_hints | unknown,5
0.08195709139348446,elementary | high_success | no_explanation | no_self_correction | rare_hints | unknown,6
0.08187930556703436,elementary | high_success | low_help | no_explanation | no_self_correction | unknown,6
0.08187930556703436,elementary | high_success | low_help | no_self_correction | unknown,5
0.08179665812643114,low_help | med_success | no_explanation | no_self_correction | some_answer_req,5
0.08160705517445903,help_first | no_explanation | rare_hints | self_corrects,4
0.0815730238753871,elementary | high_success | low_help | no_explanation | no_self_correction | rare_hints | unknown,7
0.0815730238753871,elementary | high_success | low_help | no_self_correction | rare_hints | unknown,6
0.08153413096216205,middle | no_self_correction | tries_before_help,3
0.08131049671111802,elementary | med_success | no_explanation | some_answer_req | tries_before_help | unknown,6
0.08131049671111802,elementary | med_success | some_answer_req | tries_before_help | unknown,5
0.08128618864035236,elementary | low_help | med_success | some_answer_req | tries_before_help | unknown,6
0.08128618864035236,elementary | low_help | med_success | no_explanation | some_answer_req | tries_before_help | unknown,7
0.08128132702619924,help_first | low_help | no_explanation | rare_hints | self_corrects,5
0.08117437151483035,low_success | no_self_correction | some_answer_req | tries_before_help,4
0.08117437151483035,med_success | middle | rare_hints | tries_before_help,4
0.08114520182991157,elementary | low_help | med_success | rare_hints | some_answer_req | tries_before_help | unknown,7
0.08114520182991157,elementary | med_success | no_explanation | rare_hints | some_answer_req | tries_before_help | unknown,7
0.08114520182991157,elementary | low_help | med_success | no_explanation | rare_hints | some_answer_req | tries_before_help | unknown,8
0.08114520182991157,elementary | med_success | rare_hints | some_answer_req | tries_before_help | unknown,6
0.08089239789394875,low_help | med_success | no_explanation | no_self_correction | rare_hints | some_answer_req,6
0.08089239789394875,med_success | no_explanation | no_self_correction | rare_hints | some_answer_req,5
