antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_size,consequent_size,rule_size
"no_hints, correct_first_try, mc, no_explanation","no_wrongs, fast",0.08256023423186146,0.4889864379487672,0.06025825494384337,0.7298702033065289,1.4926184995400626,1.0,0.01988742009058956,1.891733412257011,0.3597363606589805,0.11785570122926699,0.4713842904498321,0.426550568123683,47,15,62
"correct_first_try, no_answer, mc, no_explanation","no_wrongs, fast",0.08256023423186146,0.4889864379487672,0.06025825494384337,0.7298702033065289,1.4926184995400626,1.0,0.01988742009058956,1.891733412257011,0.3597363606589805,0.11785570122926699,0.4713842904498321,0.426550568123683,48,15,63
"correct_first_try, mc","no_wrongs, fast",0.08261022558549698,0.4889864379487672,0.06028412595564697,0.7297416939414633,1.492355691913731,1.0,0.019888846008450693,1.8908338822361654,0.35962735729024864,0.11790073883407944,0.47113281108683874,0.4265127671521285,21,15,36
"no_hints, correct_first_try, mc","no_wrongs, fast",0.08261022558549698,0.4889864379487672,0.06028412595564697,0.7297416939414633,1.492355691913731,1.0,0.019888846008450693,1.8908338822361654,0.35962735729024864,0.11790073883407944,0.47113281108683874,0.4265127671521285,31,15,46
"correct_first_try, no_answer, mc","no_wrongs, fast",0.08261022558549698,0.4889864379487672,0.06028412595564697,0.7297416939414633,1.492355691913731,1.0,0.019888846008450693,1.8908338822361654,0.35962735729024864,0.11790073883407944,0.47113281108683874,0.4265127671521285,32,15,47
"no_hints, correct_first_try, no_answer, mc","no_wrongs, fast",0.08261022558549698,0.4889864379487672,0.06028412595564697,0.7297416939414633,1.492355691913731,1.0,0.019888846008450693,1.8908338822361654,0.35962735729024864,0.11790073883407944,0.47113281108683874,0.4265127671521285,42,15,57
"no_explanation, correct_first_try, numeric","no_wrongs, no_hints, fast, no_answer",0.3055551286946674,0.46155227237934915,0.21038520769462246,0.6885343688825936,1.4917798266556646,1.0,0.06935554370843425,1.728754873174703,0.4747098080007144,0.37789980388162736,0.42154899140582625,0.5721776729002369,42,36,78
"correct_first_try, numeric","no_wrongs, no_hints, fast, no_answer",0.3063129742735157,0.46155227237934915,0.21078066458933464,0.6881218958786985,1.4908861618887927,1.0,0.06940121525411636,1.7264685160816153,0.47464917892668507,0.3783638452325667,0.4207829504649206,0.5723998352150405,26,36,62
"correct_first_try, numeric","no_hints, no_wrongs, no_answer, fast, no_explanation",0.3063129742735157,0.46104477260645,0.21038520769462246,0.6868308735325178,1.4897270598029313,1.0,0.06916121212428403,1.720971774813544,0.4738968514468315,0.3777299469778936,0.4189329455398282,0.5715768000382466,26,52,78
"no_explanation, no_hints, correct_first_try, numeric","no_wrongs, fast, no_answer",0.3055551286946674,0.463199458303807,0.21038520769462246,0.6885343688825936,1.4864749009075742,1.0,0.06885223760130249,1.7234663733856623,0.47126488733962746,0.37678500199441556,0.41977399997915216,0.5713671992654001,52,26,78
"no_explanation, correct_first_try, numeric","no_wrongs, fast, no_answer",0.3055551286946674,0.463199458303807,0.21038520769462246,0.6885343688825936,1.4864749009075742,1.0,0.06885223760130249,1.7234663733856623,0.47126488733962746,0.37678500199441556,0.41977399997915216,0.5713671992654001,42,26,68
"no_hints, no_answer, mc","no_wrongs, correct_first_try, no_explanation",0.1148209969131798,0.48373656774149376,0.08256023423186146,0.7190342920841225,1.4864170708474753,1.0,0.02701711928042321,1.8374606498707595,0.36968941850768455,0.1600012817202193,0.455770658234049,0.4448530909937991,23,44,67
"no_hints, no_answer, mc","correct_first_try, no_explanation",0.1148209969131798,0.48373656774149376,0.08256023423186146,0.7190342920841225,1.4864170708474753,1.0,0.02701711928042321,1.8374606498707595,0.36968941850768455,0.1600012817202193,0.455770658234049,0.4448530909937991,23,33,56
"no_hints, no_answer, mc, no_explanation","no_wrongs, correct_first_try",0.11460605354443561,0.48477704926132426,0.08256023423186146,0.7203828391128642,1.4860085480749194,1.0,0.02700184976710463,1.8426013235526677,0.3693907805219548,0.15974570641518834,0.45728900374828335,0.4453442071705137,39,28,67
"no_hints, no_answer, mc, no_explanation",correct_first_try,0.11460605354443561,0.48477704926132426,0.08256023423186146,0.7203828391128642,1.4860085480749194,1.0,0.02700184976710463,1.8426013235526677,0.3693907805219548,0.15974570641518834,0.45728900374828335,0.4453442071705137,39,17,56
"correct_first_try, numeric","no_wrongs, fast, no_answer",0.3063129742735157,0.463199458303807,0.21078066458933464,0.6881218958786985,1.485584414106477,1.0,0.0688966608344142,1.721187010574524,0.4711984275218492,0.3772483983653962,0.4190056084224081,0.5715878381490158,26,26,52
"no_hints, correct_first_try, numeric","no_wrongs, fast, no_answer",0.3063129742735157,0.463199458303807,0.21078066458933464,0.6881218958786985,1.485584414106477,1.0,0.0688966608344142,1.721187010574524,0.4711984275218492,0.3772483983653962,0.4190056084224081,0.5715878381490158,36,26,62
"correct_first_try, no_answer, medium","no_explanation, no_hints, numeric",0.10368984819551638,0.4376756627112548,0.0674132431180677,0.6501431363941634,1.485445026499174,1.0,0.022030720092665664,1.6072982861993623,0.36460712953718705,0.14223635521904868,0.3778379479489072,0.4020843528473238,36,33,69
"correct_first_try, medium","no_explanation, no_hints, numeric",0.10368984819551638,0.4376756627112548,0.0674132431180677,0.6501431363941634,1.485445026499174,1.0,0.022030720092665664,1.6072982861993623,0.36460712953718705,0.14223635521904868,0.3778379479489072,0.4020843528473238,25,33,58
"no_wrongs, correct_first_try, no_answer, medium","no_explanation, no_hints, numeric",0.10368984819551638,0.4376756627112548,0.0674132431180677,0.6501431363941634,1.485445026499174,1.0,0.022030720092665664,1.6072982861993623,0.36460712953718705,0.14223635521904868,0.3778379479489072,0.4020843528473238,47,33,80
"no_wrongs, correct_first_try, medium","no_explanation, no_hints, numeric",0.10368984819551638,0.4376756627112548,0.0674132431180677,0.6501431363941634,1.485445026499174,1.0,0.022030720092665664,1.6072982861993623,0.36460712953718705,0.14223635521904868,0.3778379479489072,0.4020843528473238,36,33,69
"no_hints, correct_first_try, numeric","no_wrongs, fast, no_answer, no_explanation",0.3063129742735157,0.4626919585309078,0.21038520769462246,0.6868308735325178,1.4844236232530883,1.0,0.0686566577045819,1.7157120420198364,0.47043961373314397,0.3766161455420673,0.417151610813,0.57076454432652,36,42,78
"correct_first_try, numeric","no_wrongs, fast, no_answer, no_explanation",0.3063129742735157,0.4626919585309078,0.21038520769462246,0.6868308735325178,1.4844236232530883,1.0,0.0686566577045819,1.7157120420198364,0.47043961373314397,0.3766161455420673,0.417151610813,0.57076454432652,26,42,68
"no_hints, no_answer, mc",correct_first_try,0.1148209969131798,0.48477704926132426,0.08261022558549698,0.7194696772051324,1.4841248741074262,1.0,0.026947641508682056,1.8366034217107527,0.3685155764697333,0.1597914347215737,0.4555166411110551,0.4449391873968973,23,17,40
"no_hints, no_answer, mc","no_wrongs, correct_first_try",0.1148209969131798,0.48477704926132426,0.08261022558549698,0.7194696772051324,1.4841248741074262,1.0,0.026947641508682056,1.8366034217107527,0.3685155764697333,0.1597914347215737,0.4555166411110551,0.4449391873968973,23,28,51
"no_answer, mc","no_wrongs, no_hints, correct_first_try, no_explanation",0.115272086209214,0.48373656774149376,0.08256023423186146,0.7162205261212857,1.4806003388687996,1.0,0.0267989108926147,1.8192416287273627,0.3668905269203158,0.15986152939882575,0.4503204059267582,0.4434462080123807,13,54,67
"no_answer, mc","no_hints, correct_first_try, no_explanation",0.115272086209214,0.48373656774149376,0.08256023423186146,0.7162205261212857,1.4806003388687996,1.0,0.0267989108926147,1.8192416287273627,0.3668905269203158,0.15986152939882575,0.4503204059267582,0.4434462080123807,13,43,56
"no_answer, mc","no_wrongs, correct_first_try, no_explanation",0.115272086209214,0.48373656774149376,0.08256023423186146,0.7162205261212857,1.4806003388687996,1.0,0.0267989108926147,1.8192416287273627,0.3668905269203158,0.15986152939882575,0.4503204059267582,0.4434462080123807,13,44,57
"no_answer, mc","correct_first_try, no_explanation",0.115272086209214,0.48373656774149376,0.08256023423186146,0.7162205261212857,1.4806003388687996,1.0,0.0267989108926147,1.8192416287273627,0.3668905269203158,0.15986152939882575,0.4503204059267582,0.4434462080123807,13,33,46
"no_answer, mc, no_explanation","no_wrongs, no_hints, correct_first_try",0.1150571428404698,0.48477704926132426,0.08256023423186146,0.7175585295589488,1.4801825512414908,1.0,0.0267831720292198,1.8241759963015374,0.36658599245171036,0.1596064000048134,0.4518072806420706,0.44393205239355604,29,38,67
"no_answer, mc, no_explanation","no_hints, correct_first_try",0.1150571428404698,0.48477704926132426,0.08256023423186146,0.7175585295589488,1.4801825512414908,1.0,0.0267831720292198,1.8241759963015374,0.36658599245171036,0.1596064000048134,0.4518072806420706,0.44393205239355604,29,27,56
"no_answer, mc, no_explanation","no_wrongs, correct_first_try",0.1150571428404698,0.48477704926132426,0.08256023423186146,0.7175585295589488,1.4801825512414908,1.0,0.0267831720292198,1.8241759963015374,0.36658599245171036,0.1596064000048134,0.4518072806420706,0.44393205239355604,29,28,57
"no_answer, mc, no_explanation",correct_first_try,0.1150571428404698,0.48477704926132426,0.08256023423186146,0.7175585295589488,1.4801825512414908,1.0,0.0267831720292198,1.8241759963015374,0.36658599245171036,0.1596064000048134,0.4518072806420706,0.44393205239355604,29,17,46
"correct_first_try, medium","no_hints, numeric",0.10368984819551638,0.4406315716989805,0.06760095384280812,0.6519534459664802,1.479588590197221,1.0,0.02191193306318904,1.6071655409843466,0.36163424836181857,0.14180417803895676,0.3777865599410959,0.40268588113792403,25,17,42
"correct_first_try, no_answer, medium","no_hints, numeric",0.10368984819551638,0.4406315716989805,0.06760095384280812,0.6519534459664802,1.479588590197221,1.0,0.02191193306318904,1.6071655409843466,0.36163424836181857,0.14180417803895676,0.3777865599410959,0.40268588113792403,36,17,53
"no_wrongs, correct_first_try, no_answer, medium","no_hints, numeric",0.10368984819551638,0.4406315716989805,0.06760095384280812,0.6519534459664802,1.479588590197221,1.0,0.02191193306318904,1.6071655409843466,0.36163424836181857,0.14180417803895676,0.3777865599410959,0.40268588113792403,47,17,64
"no_wrongs, correct_first_try, medium","no_hints, numeric",0.10368984819551638,0.4406315716989805,0.06760095384280812,0.6519534459664802,1.479588590197221,1.0,0.02191193306318904,1.6071655409843466,0.36163424836181857,0.14180417803895676,0.3777865599410959,0.40268588113792403,36,17,53
"no_explanation, correct_first_try, no_answer, medium","no_hints, numeric",0.10341966146322164,0.4406315716989805,0.0674132431180677,0.6518416533595149,1.479334880263241,1.0,0.021843275142951875,1.6066494849213941,0.36139598616240515,0.14143489299253204,0.37758670488795176,0.40241698293353745,52,17,69
"no_explanation, correct_first_try, medium","no_hints, numeric",0.10341966146322164,0.4406315716989805,0.0674132431180677,0.6518416533595149,1.479334880263241,1.0,0.021843275142951875,1.6066494849213941,0.36139598616240515,0.14143489299253204,0.37758670488795176,0.40241698293353745,41,17,58
"medium, no_wrongs, correct_first_try, no_answer, no_explanation","no_hints, numeric",0.10341966146322164,0.4406315716989805,0.0674132431180677,0.6518416533595149,1.479334880263241,1.0,0.021843275142951875,1.6066494849213941,0.36139598616240515,0.14143489299253204,0.37758670488795176,0.40241698293353745,63,17,80
"no_explanation, no_wrongs, correct_first_try, medium","no_hints, numeric",0.10341966146322164,0.4406315716989805,0.0674132431180677,0.6518416533595149,1.479334880263241,1.0,0.021843275142951875,1.6066494849213941,0.36139598616240515,0.14143489299253204,0.37758670488795176,0.40241698293353745,52,17,69
"no_answer, mc",correct_first_try,0.115272086209214,0.48477704926132426,0.08261022558549698,0.7166542074684316,1.4783171120836445,1.0,0.026728963770797226,1.8183539841385614,0.3657114724415434,0.1596521328553556,0.450052075270841,0.44353145252854687,13,17,30
"no_answer, mc","no_hints, correct_first_try",0.115272086209214,0.48477704926132426,0.08261022558549698,0.7166542074684316,1.4783171120836445,1.0,0.026728963770797226,1.8183539841385614,0.3657114724415434,0.1596521328553556,0.450052075270841,0.44353145252854687,13,27,40
"no_answer, mc","no_wrongs, correct_first_try",0.115272086209214,0.48477704926132426,0.08261022558549698,0.7166542074684316,1.4783171120836445,1.0,0.026728963770797226,1.8183539841385614,0.3657114724415434,0.1596521328553556,0.450052075270841,0.44353145252854687,13,28,41
"no_answer, mc","no_wrongs, no_hints, correct_first_try",0.115272086209214,0.48477704926132426,0.08261022558549698,0.7166542074684316,1.4783171120836445,1.0,0.026728963770797226,1.8183539841385614,0.3657114724415434,0.1596521328553556,0.450052075270841,0.44353145252854687,13,38,51
"no_hints, correct_first_try, no_answer, medium","no_explanation, numeric",0.10368984819551638,0.445266956746197,0.0674132431180677,0.6501431363941634,1.4601198821154524,1.0,0.02124357996657498,1.5856000009157705,0.35158000646947535,0.1399940700333904,0.369323915601384,0.400771372658985,46,23,69
"no_hints, correct_first_try, medium","no_explanation, numeric",0.10368984819551638,0.445266956746197,0.0674132431180677,0.6501431363941634,1.4601198821154524,1.0,0.02124357996657498,1.5856000009157705,0.35158000646947535,0.1399940700333904,0.369323915601384,0.400771372658985,35,23,58
"no_wrongs, correct_first_try, medium","no_explanation, numeric",0.10368984819551638,0.445266956746197,0.0674132431180677,0.6501431363941634,1.4601198821154524,1.0,0.02124357996657498,1.5856000009157705,0.35158000646947535,0.1399940700333904,0.369323915601384,0.400771372658985,36,23,59
"correct_first_try, no_answer, medium","no_explanation, numeric",0.10368984819551638,0.445266956746197,0.0674132431180677,0.6501431363941634,1.4601198821154524,1.0,0.02124357996657498,1.5856000009157705,0.35158000646947535,0.1399940700333904,0.369323915601384,0.400771372658985,36,23,59
"no_hints, no_wrongs, correct_first_try, no_answer, medium","no_explanation, numeric",0.10368984819551638,0.445266956746197,0.0674132431180677,0.6501431363941634,1.4601198821154524,1.0,0.02124357996657498,1.5856000009157705,0.35158000646947535,0.1399940700333904,0.369323915601384,0.400771372658985,57,23,80
"correct_first_try, medium","numeric, no_explanation",0.10368984819551638,0.445266956746197,0.0674132431180677,0.6501431363941634,1.4601198821154524,1.0,0.02124357996657498,1.5856000009157705,0.35158000646947535,0.1399940700333904,0.369323915601384,0.400771372658985,25,23,48
"no_wrongs, no_hints, correct_first_try, medium","no_explanation, numeric",0.10368984819551638,0.445266956746197,0.0674132431180677,0.6501431363941634,1.4601198821154524,1.0,0.02124357996657498,1.5856000009157705,0.35158000646947535,0.1399940700333904,0.369323915601384,0.400771372658985,46,23,69
"no_wrongs, correct_first_try, no_answer, medium","no_explanation, numeric",0.10368984819551638,0.445266956746197,0.0674132431180677,0.6501431363941634,1.4601198821154524,1.0,0.02124357996657498,1.5856000009157705,0.35158000646947535,0.1399940700333904,0.369323915601384,0.400771372658985,47,23,70
"no_hints, correct_first_try, medium",numeric,0.10368984819551638,0.44822325477169417,0.06760095384280812,0.6519534459664802,1.454528382956296,1.0,0.021124752597830886,1.5853532776973422,0.34864263255622197,0.13958137115706312,0.3692257655956299,0.4013866365956442,35,7,42
"correct_first_try, no_answer, medium",numeric,0.10368984819551638,0.44822325477169417,0.06760095384280812,0.6519534459664802,1.454528382956296,1.0,0.021124752597830886,1.5853532776973422,0.34864263255622197,0.13958137115706312,0.3692257655956299,0.4013866365956442,36,7,43
"no_hints, correct_first_try, no_answer, medium",numeric,0.10368984819551638,0.44822325477169417,0.06760095384280812,0.6519534459664802,1.454528382956296,1.0,0.021124752597830886,1.5853532776973422,0.34864263255622197,0.13958137115706312,0.3692257655956299,0.4013866365956442,46,7,53
"no_wrongs, correct_first_try, no_answer, medium",numeric,0.10368984819551638,0.44822325477169417,0.06760095384280812,0.6519534459664802,1.454528382956296,1.0,0.021124752597830886,1.5853532776973422,0.34864263255622197,0.13958137115706312,0.3692257655956299,0.4013866365956442,47,7,54
"no_hints, no_wrongs, correct_first_try, no_answer, medium",numeric,0.10368984819551638,0.44822325477169417,0.06760095384280812,0.6519534459664802,1.454528382956296,1.0,0.021124752597830886,1.5853532776973422,0.34864263255622197,0.13958137115706312,0.3692257655956299,0.4013866365956442,57,7,64
"correct_first_try, medium",numeric,0.10368984819551638,0.44822325477169417,0.06760095384280812,0.6519534459664802,1.454528382956296,1.0,0.021124752597830886,1.5853532776973422,0.34864263255622197,0.13958137115706312,0.3692257655956299,0.4013866365956442,25,7,32
"no_wrongs, no_hints, correct_first_try, medium",numeric,0.10368984819551638,0.44822325477169417,0.06760095384280812,0.6519534459664802,1.454528382956296,1.0,0.021124752597830886,1.5853532776973422,0.34864263255622197,0.13958137115706312,0.3692257655956299,0.4013866365956442,46,7,53
"no_wrongs, correct_first_try, medium",numeric,0.10368984819551638,0.44822325477169417,0.06760095384280812,0.6519534459664802,1.454528382956296,1.0,0.021124752597830886,1.5853532776973422,0.34864263255622197,0.13958137115706312,0.3692257655956299,0.4013866365956442,36,7,43
"medium, no_hints, correct_first_try, no_answer, no_explanation",numeric,0.10341966146322164,0.44822325477169417,0.0674132431180677,0.6518416533595149,1.4542789701786787,1.0,0.02105814584963575,1.5848442254870911,0.348406057986981,0.1392174971107159,0.3690231608140184,0.4011213460642382,62,7,69
"no_explanation, no_hints, correct_first_try, medium",numeric,0.10341966146322164,0.44822325477169417,0.0674132431180677,0.6518416533595149,1.4542789701786787,1.0,0.02105814584963575,1.5848442254870911,0.348406057986981,0.1392174971107159,0.3690231608140184,0.4011213460642382,51,7,58
"no_explanation, no_wrongs, correct_first_try, medium",numeric,0.10341966146322164,0.44822325477169417,0.0674132431180677,0.6518416533595149,1.4542789701786787,1.0,0.02105814584963575,1.5848442254870911,0.348406057986981,0.1392174971107159,0.3690231608140184,0.4011213460642382,52,7,59
"no_explanation, correct_first_try, no_answer, medium",numeric,0.10341966146322164,0.44822325477169417,0.0674132431180677,0.6518416533595149,1.4542789701786787,1.0,0.02105814584963575,1.5848442254870911,0.348406057986981,0.1392174971107159,0.3690231608140184,0.4011213460642382,52,7,59
"no_explanation, no_hints, no_wrongs, correct_first_try, no_answer, medium",numeric,0.10341966146322164,0.44822325477169417,0.0674132431180677,0.6518416533595149,1.4542789701786787,1.0,0.02105814584963575,1.5848442254870911,0.348406057986981,0.1392174971107159,0.3690231608140184,0.4011213460642382,73,7,80
"correct_first_try, medium, no_explanation",numeric,0.10341966146322164,0.44822325477169417,0.0674132431180677,0.6518416533595149,1.4542789701786787,1.0,0.02105814584963575,1.5848442254870911,0.348406057986981,0.1392174971107159,0.3690231608140184,0.4011213460642382,41,7,48
"medium, no_hints, no_wrongs, correct_first_try, no_explanation",numeric,0.10341966146322164,0.44822325477169417,0.0674132431180677,0.6518416533595149,1.4542789701786787,1.0,0.02105814584963575,1.5848442254870911,0.348406057986981,0.1392174971107159,0.3690231608140184,0.4011213460642382,62,7,69
"medium, no_wrongs, correct_first_try, no_answer, no_explanation",numeric,0.10341966146322164,0.44822325477169417,0.0674132431180677,0.6518416533595149,1.4542789701786787,1.0,0.02105814584963575,1.5848442254870911,0.348406057986981,0.1392174971107159,0.3690231608140184,0.4011213460642382,63,7,70
"no_wrongs, correct_first_try, mc","no_hints, fast, no_answer, no_explanation",0.08261022558549698,0.5047111501532128,0.06025825494384337,0.7294285243353976,1.4452395674515384,1.0,0.018563952974170822,1.8305286935003533,0.33581494047323707,0.11432834620067442,0.45370973776554624,0.42441004551382766,32,41,73
"correct_first_try, mc","no_hints, fast, no_answer, no_explanation",0.08261022558549698,0.5047111501532128,0.06025825494384337,0.7294285243353976,1.4452395674515384,1.0,0.018563952974170822,1.8305286935003533,0.33581494047323707,0.11432834620067442,0.45370973776554624,0.42441004551382766,21,41,62
"no_wrongs, correct_first_try, mc, no_explanation","no_hints, fast, no_answer",0.08256023423186146,0.5057312071900405,0.06025825494384337,0.7298702033065289,1.4431978745425984,1.0,0.018504968019871566,1.829745547733223,0.33472968435606043,0.11411831014971119,0.4534759211526169,0.4245104789358452,48,25,73
"correct_first_try, mc, no_explanation","no_hints, fast, no_answer",0.08256023423186146,0.5057312071900405,0.06025825494384337,0.7298702033065289,1.4431978745425984,1.0,0.018504968019871566,1.829745547733223,0.33472968435606043,0.11411831014971119,0.4534759211526169,0.4245104789358452,37,25,62
"correct_first_try, mc","no_hints, fast, no_answer",0.08261022558549698,0.5057312071900405,0.06028412595564697,0.7297416939414633,1.4429437684814366,1.0,0.018505556844052015,1.8288754932953035,0.33461491431846635,0.11416209032064135,0.45321592220683077,0.4244718020814509,21,25,46
"no_wrongs, correct_first_try, mc","no_hints, fast, no_answer",0.08261022558549698,0.5057312071900405,0.06028412595564697,0.7297416939414633,1.4429437684814366,1.0,0.018505556844052015,1.8288754932953035,0.33461491431846635,0.11416209032064135,0.45321592220683077,0.4244718020814509,32,25,57
"no_explanation, no_hints, numeric","no_wrongs, correct_first_try, no_answer",0.4376756627112548,0.48477704926132426,0.3055551286946674,0.6981314126580748,1.4401082182455787,1.0,0.09338001239201069,1.7067789506534012,0.5434723698608285,0.49530933006916184,0.41410104711147694,0.6642158657273164,33,39,72
"no_explanation, no_hints, numeric","correct_first_try, no_answer",0.4376756627112548,0.48477704926132426,0.3055551286946674,0.6981314126580748,1.4401082182455787,1.0,0.09338001239201069,1.7067789506534012,0.5434723698608285,0.49530933006916184,0.41410104711147694,0.6642158657273164,33,28,61
"no_explanation, no_hints, numeric","no_wrongs, correct_first_try",0.4376756627112548,0.48477704926132426,0.3055551286946674,0.6981314126580748,1.4401082182455787,1.0,0.09338001239201069,1.7067789506534012,0.5434723698608285,0.49530933006916184,0.41410104711147694,0.6642158657273164,33,28,61
"no_hints, numeric, no_explanation",correct_first_try,0.4376756627112548,0.48477704926132426,0.3055551286946674,0.6981314126580748,1.4401082182455787,1.0,0.09338001239201069,1.7067789506534012,0.5434723698608285,0.49530933006916184,0.41410104711147694,0.6642158657273164,33,17,50
"no_wrongs, correct_first_try, no_answer","no_explanation, no_hints, numeric",0.48477704926132426,0.4376756627112548,0.3055551286946674,0.630300318796558,1.4401082182455787,1.0,0.09338001239201069,1.5210300843600235,0.5931563020990893,0.49530933006916184,0.342550807980401,0.6642158657273164,39,33,72
"correct_first_try, no_answer","no_explanation, no_hints, numeric",0.48477704926132426,0.4376756627112548,0.3055551286946674,0.630300318796558,1.4401082182455787,1.0,0.09338001239201069,1.5210300843600235,0.5931563020990893,0.49530933006916184,0.342550807980401,0.6642158657273164,28,33,61
"no_wrongs, correct_first_try","no_explanation, no_hints, numeric",0.48477704926132426,0.4376756627112548,0.3055551286946674,0.630300318796558,1.4401082182455787,1.0,0.09338001239201069,1.5210300843600235,0.5931563020990893,0.49530933006916184,0.342550807980401,0.6642158657273164,28,33,61
correct_first_try,"no_hints, numeric, no_explanation",0.48477704926132426,0.4376756627112548,0.3055551286946674,0.630300318796558,1.4401082182455787,1.0,0.09338001239201069,1.5210300843600235,0.5931563020990893,0.49530933006916184,0.342550807980401,0.6642158657273164,17,33,50
"correct_first_try, no_answer, no_explanation","no_wrongs, no_hints, fast",0.48373656774149376,0.4866152527315801,0.33877856534151973,0.7003368939487766,1.4392004566595176,1.0,0.10338497317448564,1.7132063871108099,0.5911124825708327,0.5364042295789639,0.416299164231799,0.6982653915726211,44,25,69
"correct_first_try, no_explanation","no_wrongs, no_hints, fast",0.48373656774149376,0.4866152527315801,0.33877856534151973,0.7003368939487766,1.4392004566595176,1.0,0.10338497317448564,1.7132063871108099,0.5911124825708327,0.5364042295789639,0.416299164231799,0.6982653915726211,33,25,58
"no_wrongs, no_hints, fast","correct_first_try, no_answer, no_explanation",0.4866152527315801,0.48373656774149376,0.33877856534151973,0.6961938891964655,1.4392004566595176,1.0,0.10338497317448564,1.6993187888586079,0.5944270076713217,0.5364042295789639,0.411528898193566,0.6982653915726211,25,44,69
"no_wrongs, no_hints, fast","correct_first_try, no_explanation",0.4866152527315801,0.48373656774149376,0.33877856534151973,0.6961938891964655,1.4392004566595176,1.0,0.10338497317448564,1.6993187888586079,0.5944270076713217,0.5364042295789639,0.411528898193566,0.6982653915726211,25,33,58
"correct_first_try, no_answer","no_wrongs, no_hints, fast",0.48477704926132426,0.4866152527315801,0.33928606511441894,0.6998806268395004,1.4382628224470366,1.0,0.10338615876964999,1.7106018244076129,0.5914270395195659,0.5367548132255536,0.4154104212145903,0.6985587169838193,28,25,53
correct_first_try,"no_wrongs, no_hints, fast",0.48477704926132426,0.4866152527315801,0.33928606511441894,0.6998806268395004,1.4382628224470366,1.0,0.10338615876964999,1.7106018244076129,0.5914270395195659,0.5367548132255536,0.4154104212145903,0.6985587169838193,17,25,42
"no_wrongs, no_hints, fast","correct_first_try, no_answer",0.4866152527315801,0.48477704926132426,0.33928606511441894,0.6972368071281383,1.4382628224470366,1.0,0.10338615876964999,1.7017357554315833,0.5935446778838385,0.5367548132255536,0.41236470068386943,0.6985587169838193,25,28,53
"no_wrongs, no_hints, fast",correct_first_try,0.4866152527315801,0.48477704926132426,0.33928606511441894,0.6972368071281383,1.4382628224470366,1.0,0.10338615876964999,1.7017357554315833,0.5935446778838385,0.5367548132255536,0.41236470068386943,0.6985587169838193,25,17,42
"no_wrongs, no_hints, fast, no_explanation","correct_first_try, no_answer",0.48604686854744383,0.48477704926132426,0.33877856534151973,0.6970080197285563,1.4377908789011724,1.0,0.10315419860438316,1.7004507851234185,0.5924442221826194,0.5360035700271599,0.411920645543752,0.6979208870222741,41,28,69
"no_wrongs, no_hints, fast, no_explanation",correct_first_try,0.48604686854744383,0.48477704926132426,0.33877856534151973,0.6970080197285563,1.4377908789011724,1.0,0.10315419860438316,1.7004507851234185,0.5924442221826194,0.5360035700271599,0.411920645543752,0.6979208870222741,41,17,58
"correct_first_try, no_answer","no_wrongs, no_hints, fast, no_explanation",0.48477704926132426,0.48604686854744383,0.33877856534151973,0.6988337543159918,1.4377908789011722,1.0,0.10315419860438316,1.7065429436996395,0.5909840832307365,0.5360035700271599,0.4140200200106976,0.6979208870222741,28,41,69
correct_first_try,"no_wrongs, no_hints, fast, no_explanation",0.48477704926132426,0.48604686854744383,0.33877856534151973,0.6988337543159918,1.4377908789011722,1.0,0.10315419860438316,1.7065429436996395,0.5909840832307365,0.5360035700271599,0.4140200200106976,0.6979208870222741,17,41,58
"no_wrongs, no_hints, correct_first_try, mc","fast, no_answer, no_explanation",0.08261022558549698,0.5074978277103435,0.06025825494384337,0.7294285243353976,1.437303737094461,1.0,0.018333744912542214,1.8202294646171688,0.3316505630575093,0.113727050819432,0.4506187162450311,0.4240822551458244,42,31,73
"correct_first_try, mc","fast, no_answer, no_explanation",0.08261022558549698,0.5074978277103435,0.06025825494384337,0.7294285243353976,1.437303737094461,1.0,0.018333744912542214,1.8202294646171688,0.3316505630575093,0.113727050819432,0.4506187162450311,0.4240822551458244,21,31,52
"no_wrongs, correct_first_try, mc","fast, no_answer, no_explanation",0.08261022558549698,0.5074978277103435,0.06025825494384337,0.7294285243353976,1.437303737094461,1.0,0.018333744912542214,1.8202294646171688,0.3316505630575093,0.113727050819432,0.4506187162450311,0.4240822551458244,32,31,63
"no_hints, correct_first_try, mc","fast, no_answer, no_explanation",0.08261022558549698,0.5074978277103435,0.06025825494384337,0.7294285243353976,1.437303737094461,1.0,0.018333744912542214,1.8202294646171688,0.3316505630575093,0.113727050819432,0.4506187162450311,0.4240822551458244,31,31,62
"no_hints, mc, no_wrongs, correct_first_try, no_explanation","fast, no_answer",0.08256023423186146,0.5085178847471712,0.06025825494384337,0.7298702033065289,1.4352891514708697,1.0,0.01827489926802619,1.819429478972053,0.33056805378189796,0.11351921626627129,0.450377158577763,0.42418400592120675,58,15,73
"correct_first_try, mc, no_explanation","fast, no_answer",0.08256023423186146,0.5085178847471712,0.06025825494384337,0.7298702033065289,1.4352891514708697,1.0,0.01827489926802619,1.819429478972053,0.33056805378189796,0.11351921626627129,0.450377158577763,0.42418400592120675,37,15,52
